Selected	Gene Symbol	SPOT	Profile	4	8	16	32	48
	CNN1	ID_2260	25	0.00	-1.05	-0.55	-2.83	2.10
	CNN3	ID_2261	13	0.00	-142.70	146.15	-51.82	-472.04
	CNNM1	ID_2262	2	0.00	-4.21	-3.73	-3.95	-3.57
	CNNM2	ID_2263	0	0.00	-57.76	-88.04	-91.31	-82.99
	CNNM3	ID_2264	6	0.00	-84.97	-170.89	36.14	190.52
	CNNM4	ID_2265	41	0.00	38.94	63.05	120.85	124.96
	CNOT1	ID_2266	19	0.00	310.51	-304.22	-472.09	-354.18
	CNOT10	ID_2267	23	0.00	-12.24	-39.01	74.52	66.38
	CNOT11	ID_2268	41	0.00	22.56	17.95	47.07	68.02
	CNOT2	ID_2269	45	0.00	117.57	38.77	-6.53	-57.43
	CNOT3	ID_2270	24	0.00	-11.24	-16.27	-79.45	-51.64
	CNOT4	ID_2271	24	0.00	11.50	0.75	-219.77	-196.94
	CNOT6	ID_2272	27	0.00	31.60	138.69	-171.80	-103.09
	CNOT6L	ID_2273	44	0.00	100.05	-124.70	-548.35	-539.82
	CNOT7	ID_2274	49	0.00	74.95	98.58	99.03	18.30
	CNOT8	ID_2275	11	0.00	-39.27	-56.80	160.69	-2.30
	CNP	ID_2276	28	0.00	30.88	270.89	-6.90	256.93
	CNPPD1	ID_2277	11	0.00	-111.63	-103.66	200.06	-97.81
	CNPY2	ID_2278	20	0.00	-17.33	-216.36	14.64	-22.25
	CNPY3	ID_2279	23	0.00	5.56	-44.37	162.45	162.57
	CNPY4	ID_2280	28	0.00	11.07	29.87	7.06	44.82
	CNR1	ID_2281	8	0.00	-2.03	-7.45	-3.54	-3.42
	CNR2	ID_2282	9	0.00	-17.49	-26.22	-20.41	-35.38
	CNRIP1	ID_2283	2	0.00	-41.66	-36.10	-49.74	-51.42
	CNTD1	ID_2284	9	0.00	-1.77	-1.06	-3.85	-4.28
	CNTF	ID_2285	22	0.00	3.70	-7.96	-4.12	-16.70
	CNTFR	ID_2286	11	0.00	-6.26	-25.48	24.16	1.17
	CNTLN	ID_2287	47	0.00	5.21	6.70	-0.51	2.29
	CNTN1	ID_2288	28	0.00	-3.45	1.24	-2.73	5.86
	CNTN2	ID_2289	22	0.00	0.31	-0.92	-0.75	-1.88
	CNTN3	ID_2290	2	0.00	-2.82	-2.02	-2.82	-2.82
	CNTN4	ID_2291	34	0.00	0.80	0.00	1.82	0.00
	CNTNAP1	ID_2292	40	0.00	17.64	41.30	5.48	5.66
	CNTNAP4	ID_2293	45	0.00	1.77	0.41	-0.16	-0.36
	CNTNAP5A	ID_2294	15	0.00	0.00	1.58	0.00	0.00
	CNTROB	ID_2295	2	0.00	-18.28	-2.97	-26.69	-17.45
	COA3	ID_2296	39	0.00	98.91	84.99	145.65	121.36
	COA4	ID_2297	14	0.00	-7.04	-0.17	41.00	18.85
	COA5	ID_2298	40	0.00	895.82	961.36	853.39	129.73
	COA7	ID_2299	1	0.00	-46.90	-63.83	-4.01	-52.36
	COASY	ID_2300	23	0.00	-76.54	-374.21	242.07	206.91
	COBL	ID_2301	36	0.00	339.54	81.16	-134.51	195.04
	COCH	ID_2302	39	0.00	0.00	0.00	4.08	2.31
	COG1	ID_2303	6	0.00	-70.98	19.76	28.06	80.02
	COG2	ID_2304	35	0.00	76.57	-24.28	91.40	190.03
	COG3	ID_2305	44	0.00	88.39	86.93	-73.61	-123.43
	COG4	ID_2306	23	0.00	-11.30	-84.57	199.99	138.50
	COG6	ID_2307	16	0.00	-33.72	21.19	8.43	-7.53
	COG7	ID_2308	34	0.00	54.21	28.26	57.06	-15.93
	COG8	ID_2309	14	0.00	-66.32	-63.33	211.89	187.78
	COIL	ID_2310	6	0.00	-2.89	-4.25	1.55	14.54
	COL11A1	ID_2311	9	0.00	-8.35	-5.65	-15.47	-15.89
	COL11A2	ID_2312	20	0.00	-8.58	-18.92	2.68	-12.31
	COL13A1	ID_2313	19	0.00	65.03	-83.19	-91.03	-73.94
	COL14A1	ID_2314	2	0.00	-529.56	-124.44	-963.77	-817.49
	COL15A1	ID_2315	15	0.00	-21.02	22.62	-26.45	-24.12
	COL16A1	ID_2316	2	0.00	-60.52	-29.04	-79.76	-72.72
	COL17A1	ID_2317	27	0.00	-2.89	9.85	-16.33	-10.30
	COL18A1	ID_2318	8	0.00	-4,693.08	-6,481.66	-4,498.13	-4,912.53
	COL1A1	ID_2319	2	0.00	-1,736.93	-1,860.81	-2,365.36	-2,360.80
	COL1A2	ID_2320	9	0.00	-3,712.01	-3,650.69	-6,129.81	-6,128.35
	COL23A1	ID_2321	37	0.00	1.01	1.67	-0.91	-2.27
	COL26A1	ID_2322	41	0.00	0.00	0.97	1.36	1.73
	COL27A1	ID_2323	22	0.00	-10.63	-153.46	33.40	-165.40
	COL3A1	ID_2324	9	0.00	-10,036.14	-12,125.54	-15,775.61	-15,469.95
	COL4A1	ID_2325	15	0.00	-1,912.93	569.84	-2,933.61	-2,674.55
	COL4A3	ID_2326	8	0.00	-277.90	-349.98	-348.59	-366.05
	COL4A3BP	ID_2327	46	0.00	295.48	183.13	209.04	233.55
	COL4A4	ID_2328	9	0.00	-53.26	-66.87	-86.47	-90.68
	COL5A1	ID_2329	2	0.00	-1,140.56	-924.02	-1,487.39	-1,432.94
	COL5A2	ID_2330	2	0.00	-420.04	-281.22	-600.87	-609.45
	COL5A3	ID_2331	15	0.00	-17.48	50.12	-23.81	-18.94
	COL6A2	ID_2332	9	0.00	-798.52	-949.26	-1,069.74	-1,123.87
	COL6A4	ID_2333	12	0.00	-2.27	-0.34	-2.27	-0.82
	COL7A1	ID_2334	1	0.00	-28.78	-32.03	-31.96	-34.15
	COL8A1	ID_2335	27	0.00	31.55	248.78	-40.19	14.26
	COL9A2	ID_2336	9	0.00	-4.58	-4.97	-4.60	-9.03
	COLEC10	ID_2337	10	0.00	-178.07	-311.75	-100.76	173.49
	COLEC12	ID_2338	0	0.00	-29.30	-22.00	-45.65	-27.81
	COLGALT1	ID_2339	18	0.00	-193.24	29.04	-41.44	60.65
	COLQ	ID_2340	26	0.00	-250.75	-65.67	412.92	-330.49
	COMMD1	ID_2341	35	0.00	84.07	-8.87	38.46	59.92
	COMMD10	ID_2342	38	0.00	114.95	123.28	129.16	162.31
	COMMD2	ID_2343	12	0.00	-28.16	-9.19	-39.36	-16.57
	COMMD3	ID_2344	35	0.00	225.40	42.62	338.99	361.22
	COMMD4	ID_2345	23	0.00	21.98	-10.46	114.74	141.72
	COMMD5	ID_2346	9	0.00	-104.47	-247.57	-889.76	-863.76
	COMMD6	ID_2347	41	0.00	22.54	45.43	98.40	261.60
	COMMD7	ID_2348	36	0.00	69.88	68.06	-20.65	64.19
	COMMD8	ID_2349	41	0.00	30.04	7.81	63.14	81.71
	COMMD9	ID_2350	39	0.00	52.35	56.50	201.77	153.49
	COMP	ID_2351	25	0.00	-1.53	-0.48	-2.58	1.96
	COMT	ID_2352	33	0.00	2,572.10	-375.42	234.96	18,880.18
	COMTD1	ID_2353	43	0.00	6.88	217.88	172.53	86.78
	COPA	ID_2354	48	0.00	835.51	1,050.45	636.99	1,455.76
	COPB1	ID_2355	34	0.00	186.31	-93.61	400.18	104.17
	COPB2	ID_2356	24	0.00	2.59	-65.88	-214.04	-110.72
	COPE	ID_2357	41	0.00	147.26	125.22	294.27	408.31
	COPG1	ID_2358	48	0.00	504.61	588.23	342.52	1,177.95
	COPG2	ID_2359	11	0.00	-158.31	-195.89	37.93	-148.89
	COPRS	ID_2360	18	0.00	-3.13	15.09	15.28	19.23
	COPS2	ID_2361	9	0.00	-147.81	-382.62	-286.22	-570.69
	COPS3	ID_2362	11	0.00	-15.87	-5.29	42.71	0.37
	COPS4	ID_2363	23	0.00	13.00	-90.18	117.10	148.77
	COPS5	ID_2364	23	0.00	-22.27	-136.39	70.16	42.00
	COPS6	ID_2365	23	0.00	-6.54	-73.30	169.99	251.84
	COPS7A	ID_2366	39	0.00	37.21	151.79	335.41	260.35
	COPS7B	ID_2367	32	0.00	5.36	-22.55	-3.03	-0.48
	COPS8	ID_2368	39	0.00	32.30	7.93	380.47	228.74
	COPZ1	ID_2369	41	0.00	572.78	232.63	741.28	1,467.16
	COPZ2	ID_2370	0	0.00	-77.49	-126.57	-178.28	-90.41
	COQ10A	ID_2371	11	0.00	-105.28	-149.52	195.76	-28.67
	COQ10B	ID_2372	11	0.00	-74.91	-35.88	519.62	237.13
	COQ2	ID_2373	14	0.00	-34.15	11.44	182.60	103.78
	COQ3	ID_2374	1	0.00	-102.10	-113.61	-17.53	-71.94
	COQ4	ID_2375	46	0.00	22.22	7.61	10.61	0.37
	COQ5	ID_2376	23	0.00	64.50	-4.97	118.36	159.37
	COQ6	ID_2377	33	0.00	18.56	2.77	-10.25	102.09
	COQ7	ID_2378	2	0.00	-43.96	-25.54	-39.78	-40.73
	COQ9	ID_2379	11	0.00	-106.93	-422.08	428.16	95.98
	CORIN	ID_2380	41	0.00	4.84	19.80	27.41	29.79
	CORO1A	ID_2381	42	0.00	16.02	236.58	25.60	115.23
	CORO1B	ID_2382	12	0.00	-142.46	-53.33	-188.00	-31.56
	CORO1C	ID_2383	27	0.00	-16.28	417.71	-208.96	225.57
	CORO2A	ID_2384	40	0.00	63.60	100.23	5.37	-14.44
	CORO6	ID_2385	15	0.00	-11.17	31.72	-10.57	-40.43
	CORO7	ID_2386	0	0.00	-34.25	-55.69	-52.14	-31.56
	COTL1	ID_2387	15	0.00	-65.89	389.54	-129.81	-41.78
	COX11	ID_2388	9	0.00	-10.30	-53.15	-38.43	-88.81
	COX15	ID_2389	44	0.00	189.53	188.19	-534.52	-534.91
	COX16	ID_2390	20	0.00	-48.36	-314.50	6.64	-73.90
	COX17	ID_2391	45	0.00	95.03	99.19	-14.88	-28.31
	COX18	ID_2392	11	0.00	-7.49	-21.07	44.89	-1.66
	COX19	ID_2393	41	0.00	23.03	-0.12	64.85	127.58
	COX20	ID_2394	23	0.00	-38.28	-105.78	8.67	74.25
	COX4I1	ID_2395	9	0.00	111.21	-534.77	-765.15	-1,281.81
	COX4I2	ID_2396	16	0.00	-2.36	1.76	-0.03	-1.08
	COX5A	ID_2397	8	0.00	-306.57	-672.30	-355.78	-609.34
	COX5B	ID_2398	31	0.00	166.62	-292.77	27.92	-130.99
	COX6A1	ID_2399	20	0.00	-69.63	-913.85	424.91	-57.80
	COX6A2	ID_2400	27	0.00	0.40	8.08	-0.69	1.62
	COX6B2	ID_2401	9	0.00	-3.90	-3.49	-4.88	-6.54
	COX6C	ID_2402	8	0.00	-888.49	-1,982.67	-1,817.05	-1,770.02
	COX7A2	ID_2403	1	0.00	-495.84	-790.94	-321.48	-480.43
	COX7A2L	ID_2404	20	0.00	-9.41	-162.94	-12.74	-100.31
	COX7B	ID_2405	8	0.00	-796.14	-1,499.62	-487.17	-742.58
	COX7C	ID_2406	10	0.00	-466.31	-1,074.61	-189.16	-254.76
	COX8A	ID_2407	11	0.00	-504.01	-660.37	647.66	480.98
	COX8B	ID_2408	44	0.00	1.51	0.08	-1.52	-1.52
	CP	ID_2409	28	0.00	14,349.78	36,546.88	10,787.29	100,962.43
	CPA2	ID_2411	1	0.00	-9.86	-9.74	-8.05	-7.77
	CPA3	ID_2412	0	0.00	-8.13	-14.68	-16.17	-10.76
	CPA4	ID_2413	9	0.00	-1.12	-1.09	-1.88	-1.88
	CPA6	ID_2414	15	0.00	-2.76	1.97	-2.76	-2.76
	CPAMD8	ID_2415	31	0.00	9,958.06	-22,167.82	-13,462.01	-15,645.75
	CPB1	ID_2416	8	0.00	-10.69	-45.65	-34.84	-40.27
	CPB2	ID_2417	33	0.00	3,304.23	-1,154.97	2,071.14	6,183.28
	CPD	ID_2418	37	0.00	263.69	659.78	-317.93	-548.24
	CPE	ID_2419	2	0.00	-8.77	-7.45	-13.22	-9.62
	CPEB1	ID_2420	42	0.00	0.57	10.10	0.19	3.42
	CPEB4	ID_2421	31	0.00	531.82	-620.59	-364.29	-632.81
	CPLX1	ID_2422	49	0.00	0.66	0.65	1.79	0.51
	CPLX2	ID_2423	2	0.00	-14.42	-5.19	-17.26	-15.64
	CPLX4	ID_2424	0	0.00	-0.71	-1.52	-1.52	-0.36
	CPM	ID_2425	0	0.00	-6.86	-12.14	-20.07	-6.66
	CPN1	ID_2426	23	0.00	192.01	-345.77	1,290.66	976.41
	CPN2	ID_2427	23	0.00	216.40	-284.15	730.58	318.51
	CPNE1	ID_2428	24	0.00	-22.45	-62.80	-560.66	-562.01
	CPNE2	ID_2429	42	0.00	-7.42	56.70	0.52	20.22
	CPNE3	ID_2430	27	0.00	100.25	258.26	-156.14	-94.76
	CPNE4	ID_2431	48	0.00	41.39	40.39	37.28	64.63
	CPNE5	ID_2432	6	0.00	-1.74	-3.17	-0.80	8.38
	CPNE7	ID_2433	10	0.00	-26.82	-28.65	-30.15	-0.44
	CPNE8	ID_2434	47	0.00	374.83	587.81	89.78	217.95
	CPNE9	ID_2435	44	0.00	2.46	-0.49	-0.71	-2.07
	CPOX	ID_2436	39	0.00	405.31	283.86	745.05	496.72
	CPPED1	ID_2437	11	0.00	-68.20	-279.24	233.75	-19.88
	CPQ	ID_2438	35	0.00	1,500.92	-492.64	3,228.91	1,236.18
	CPS1	ID_2439	8	0.00	-44,499.56	-105,655.77	-79,910.79	-89,636.52
	CPSF1	ID_2440	35	0.00	196.20	-66.96	199.18	83.21
	CPSF2	ID_2441	17	0.00	-5.45	288.57	285.80	-75.56
	CPSF3	ID_2442	47	0.00	61.93	109.17	-39.37	11.77
	CPSF3L	ID_2443	41	0.00	8.07	8.71	23.07	34.60
	CPSF4	ID_2444	35	0.00	202.92	-67.44	179.83	200.88
	CPSF6	ID_2445	45	0.00	137.21	75.64	-21.95	-51.75
	CPSF7	ID_2446	23	0.00	-56.87	-97.45	97.00	111.66
	CPT1A	ID_2447	4	0.00	-10,960.26	-7,689.46	4,921.10	-12,724.83
	CPT1B	ID_2448	2	0.00	-134.72	-63.76	-84.29	-124.08
	CPT1C	ID_2449	8	0.00	-19.97	-27.76	-20.27	-22.59
	CPT2	ID_2450	26	0.00	-166.30	-283.35	3,209.84	-643.30
	CPTP	ID_2451	39	0.00	19.98	28.84	84.69	55.83
	CPXM1	ID_2453	24	0.00	-0.06	-0.62	-9.86	-10.28
	CPXM2	ID_2454	47	0.00	24.30	23.85	1.32	14.75
	CPZ	ID_2455	9	0.00	-45.99	-52.46	-59.08	-67.95
	CR1L	ID_2456	42	0.00	373.90	677.99	266.56	463.06
	CR2	ID_2457	45	0.00	6.14	2.34	-0.16	1.94
	CRABP2	ID_2458	9	0.00	-4.09	-5.31	-4.38	-7.01
	CRACR2B	ID_2459	9	0.00	-192.14	-93.90	-526.78	-518.58
	CRADD	ID_2460	24	0.00	3.98	-1.60	-12.91	-8.97
	CRAT	ID_2461	26	0.00	-771.29	-475.97	1,042.54	-1,437.02
	CRB2	ID_2463	24	0.00	-1.29	-1.45	-3.95	-1.84
	CRB3	ID_2464	36	0.00	35.76	25.33	-70.57	36.78
	CRBN	ID_2465	23	0.00	-97.15	-329.45	91.35	-10.27
	CRCP	ID_2466	34	0.00	71.23	5.15	117.91	22.92
	CREB1	ID_2467	44	0.00	47.43	-10.20	-106.10	-82.72
	CREB3	ID_2468	18	0.00	-12.82	158.72	186.09	201.42
	CREB3L1	ID_2469	33	0.00	43.45	16.16	-1.67	43.23
	CREB3L2	ID_2470	28	0.00	228.71	670.81	35.95	760.41
	CREB3L3	ID_2471	4	0.00	-2,793.52	-3,790.83	2,293.86	-4,074.25
	CREB3L4	ID_2472	2	0.00	-2.07	-1.27	-2.07	-2.07
	CREB5	ID_2473	15	0.00	-1.49	69.41	-2.88	-2.39
	CREBBP	ID_2474	9	0.00	-61.53	-396.49	-2,102.26	-2,142.82
	CREBL2	ID_2475	39	0.00	149.19	123.95	605.69	455.51
	CREBRF	ID_2476	31	0.00	206.58	-719.58	-275.49	-889.80
	CREBZF	ID_2477	23	0.00	40.25	-144.01	354.96	184.38
	CREG1	ID_2478	23	0.00	115.04	-858.35	2,097.80	2,084.64
	CRELD1	ID_2479	39	0.00	34.57	50.16	141.11	61.13
	CRELD2	ID_2480	46	0.00	454.12	289.98	128.02	277.83
	CREM	ID_2481	35	0.00	288.69	111.49	354.30	569.57
	CRIM1	ID_2482	42	0.00	53.84	298.11	51.88	171.13
	CRIP1	ID_2483	15	0.00	-8.35	124.08	-14.49	3.31
	CRIP2	ID_2484	41	0.00	630.29	749.38	1,060.79	1,619.23
	CRIP3	ID_2485	9	0.00	-3.78	-3.59	-8.52	-8.89
	CRIPT	ID_2486	23	0.00	0.15	-77.85	184.53	89.68
	CRISPLD1	ID_2487	0	0.00	-1.49	-3.91	-3.57	-1.79
	CRISPLD2	ID_2488	10	0.00	-36.11	-34.51	-35.02	-0.90
	CRK	ID_2489	17	0.00	-35.66	86.46	95.45	-75.01
	CRKL	ID_2490	24	0.00	49.56	8.09	-322.33	-281.32
	CRLF1	ID_2491	24	0.00	0.25	0.95	-3.03	-1.30
	CRLF2	ID_2492	2	0.00	-66.67	-9.78	-104.79	-59.96
	CRLF3	ID_2493	16	0.00	-7.07	40.30	13.49	3.69
	CRLS1	ID_2494	39	0.00	143.48	28.42	379.78	332.84
	CRMP1	ID_2495	47	0.00	3.63	5.88	-1.19	0.26
	CRNKL1	ID_2496	24	0.00	14.38	10.75	-48.96	-9.59
	CROCC	ID_2497	25	0.00	-16.12	-0.59	-22.65	17.35
	CROT	ID_2498	2	0.00	-4,055.28	-2,140.33	-6,451.40	-7,465.73
	CRP	ID_2499	35	0.00	45,315.82	-12,499.43	55,345.48	81,384.96
	CRTAC1	ID_2500	28	0.00	0.00	0.79	1.13	15.98
	CRTAM	ID_2501	42	0.00	0.34	1.63	0.15	0.39
	CRTAP	ID_2502	24	0.00	-48.84	-18.38	-308.35	-308.80
	CRTC1	ID_2503	27	0.00	-1.14	7.11	-22.96	-2.40
	CRTC2	ID_2504	39	0.00	103.73	31.86	296.67	263.80
	CRY1	ID_2505	26	0.00	88.63	-59.97	447.00	-101.35
	CRY2	ID_2506	20	0.00	-83.88	-358.46	77.52	-213.58
	CRYAB	ID_2507	15	0.00	-10.90	86.25	-10.04	-17.14
	CRYBA1	ID_2508	19	0.00	-2.05	-10.54	-23.88	-20.66
	CRYBA4	ID_2509	15	0.00	-0.69	0.90	-0.69	-0.69
	CRYGS	ID_2510	6	0.00	-0.85	-4.00	1.29	8.09
	CRYL1	ID_2511	41	0.00	214.23	252.94	328.14	355.74
	CRYM	ID_2512	31	0.00	125.16	-23.60	51.11	-14.27
	CRYZ	ID_2513	33	0.00	74.97	-29.35	74.01	170.73
	CRYZL1	ID_2514	21	0.00	-11.54	-18.46	-26.13	5.32
	CS	ID_2515	13	0.00	-54.95	19.89	2.27	-77.61
	CSAD	ID_2516	40	0.00	1,994.76	4,827.70	3,302.26	1,034.10
	CSDC2	ID_2517	15	0.00	-2.28	0.07	-2.88	-2.64
	CSDE1	ID_2518	44	0.00	464.69	-73.39	-953.71	-1,727.48
	CSE1L	ID_2519	47	0.00	197.71	193.41	12.44	79.93
	CSF1	ID_2520	15	0.00	-39.54	416.51	-181.22	-154.70
	CSF1R	ID_2521	10	0.00	-379.28	-1,055.63	-785.42	-113.45
	CSF2	ID_2522	17	0.00	0.00	1.58	0.91	0.00
	CSF2RA	ID_2523	12	0.00	-67.42	0.93	-57.98	0.12
	CSF2RB	ID_2524	15	0.00	-68.97	140.17	-69.90	13.91
	CSF3R	ID_2525	48	0.00	27.49	48.30	0.85	63.42
	CSGALNACT1	ID_2526	1	0.00	-96.87	-109.81	-102.55	-101.49
	CSGALNACT2	ID_2527	15	0.00	0.46	51.79	-13.10	-7.43
	CSK	ID_2528	22	0.00	-190.47	-269.31	-61.35	-402.58
	CSMD1	ID_2529	48	0.00	486.80	928.41	389.97	1,047.93
	CSN3	ID_2530	47	0.00	3.62	7.91	-0.76	0.39
	CSNK1A1	ID_2531	13	0.00	-84.66	-79.76	-20.16	-276.81
	CSNK1D	ID_2532	11	0.00	-173.34	-243.19	523.48	254.19
	CSNK1E	ID_2533	13	0.00	-38.93	22.06	12.73	-80.42
	CSNK1G1	ID_2534	24	0.00	15.56	71.65	-123.41	-97.72
	CSNK1G2	ID_2535	41	0.00	32.40	174.04	169.30	247.80
	CSNK1G3	ID_2536	22	0.00	87.13	-16.58	107.01	-125.42
	CSNK2A1	ID_2537	22	0.00	110.88	-62.68	50.30	-187.35
	CSNK2A2	ID_2538	9	0.00	-3.06	-29.31	-94.08	-98.86
	CSNK2B	ID_2539	11	0.00	-91.86	-143.62	124.55	35.79
	CSPG4	ID_2540	2	0.00	-17.25	-4.03	-19.91	-10.48
	CSPG5	ID_2541	2	0.00	-5.81	-1.13	-6.84	-4.48
	CSPP1	ID_2542	44	0.00	69.53	-44.79	-145.22	-114.41
	CSRNP1	ID_2543	15	0.00	-124.63	48.45	-101.53	-75.06
	CSRNP2	ID_2544	9	0.00	-30.37	-38.41	-54.46	-55.62
	CSRNP3	ID_2545	45	0.00	21.53	-0.33	-1.82	-2.16
	CSRP1	ID_2546	41	0.00	129.80	440.19	838.51	865.28
	CSRP2	ID_2547	1	0.00	-117.93	-85.72	-57.63	-125.89
	CSRP2BP	ID_2548	16	0.00	-4.81	49.60	14.92	-2.21
	CST3	ID_2550	9	0.00	-312.01	-597.69	-810.24	-810.30
	CST6	ID_2551	33	0.00	0.91	0.11	0.22	2.22
	CST7	ID_2552	2	0.00	-49.44	-14.10	-50.99	-72.24
	CSTB	ID_2553	15	0.00	-11.97	366.34	-114.11	-91.30
	CSTF1	ID_2554	14	0.00	18.41	2.41	158.91	189.10
	CSTF2	ID_2555	42	0.00	85.75	155.47	84.18	95.80
	CSTF2T	ID_2556	37	0.00	16.97	109.91	-67.17	-106.55
	CSTF3	ID_2557	24	0.00	-30.91	7.93	-86.38	-45.56
	CTBP1	ID_2558	14	0.00	1.60	36.44	350.18	402.62
	CTBP2	ID_2559	24	0.00	-18.27	11.06	-53.54	-36.07
	CTBS	ID_2560	23	0.00	84.81	-96.66	318.41	75.53
	CTC1	ID_2561	27	0.00	19.46	106.60	-28.67	42.84
	CTCF	ID_2562	28	0.00	28.57	74.83	-11.94	81.49
	CTDNEP1	ID_2563	38	0.00	125.86	153.57	122.53	171.53
	CTDP1	ID_2564	13	0.00	-24.14	25.90	-9.00	-130.90
	CTDSP1	ID_2565	35	0.00	932.78	-161.02	1,206.24	698.29
	CTDSPL	ID_2566	22	0.00	-30.89	-63.08	-32.18	-79.74
	CTDSPL2	ID_2567	9	0.00	-59.35	-55.82	-131.55	-177.65
	CTF1	ID_2568	43	0.00	25.77	72.08	117.11	68.71
	CTF2	ID_2569	24	0.00	-0.41	0.07	-1.69	-1.37
	CTGF	ID_2570	17	0.00	-13.32	348.94	258.46	1.16
	CTH	ID_2571	21	0.00	1,157.06	-13,579.57	-15,975.45	3,166.70
	CTHRC1	ID_2572	15	0.00	-1.22	10.73	-2.82	-2.82
	CTIF	ID_2573	9	0.00	-115.83	-133.99	-319.18	-502.74
	CTLA2A	ID_2574	8	0.00	-145.60	-256.83	-138.34	-127.85
	CTLA4	ID_2575	42	0.00	1.60	3.94	0.00	1.15
	CTNNA1	ID_2576	28	0.00	-74.02	147.28	-137.85	287.51
	CTNNA2	ID_2577	36	0.00	6.05	13.74	-2.88	10.08
	CTNNAL1	ID_2578	13	0.00	-76.02	-50.00	-51.99	-229.56
	CTNNB1	ID_2579	11	0.00	-205.88	-206.80	99.53	66.49
	CTNNBIP1	ID_2580	14	0.00	-2.11	5.60	28.47	31.89
	CTNNBL1	ID_2581	9	0.00	1.61	-12.64	-23.70	-48.62
	CTNND1	ID_2582	27	0.00	104.47	815.13	-545.00	55.44
	CTNND2	ID_2583	46	0.00	12.21	1.75	5.13	5.69
	CTNS	ID_2584	36	0.00	10.44	4.87	-18.30	5.74
	CTPS1	ID_2585	43	0.00	-0.62	270.51	152.96	35.84
	CTPS2	ID_2586	27	0.00	-86.55	77.38	-226.79	-127.56
	CTR9	ID_2587	41	0.00	310.80	462.52	546.62	826.11
	CTRC	ID_2588	27	0.00	-1.62	9.36	-2.10	2.09
	CTRL	ID_2589	2	0.00	-6.27	-5.27	-5.73	-6.16
	CTSA	ID_2590	39	0.00	282.67	-235.80	2,166.14	954.21
	CTSB	ID_2591	28	0.00	1,161.40	2,268.81	1,489.61	6,021.20
	CTSC	ID_2592	35	0.00	3,443.00	338.97	3,309.42	5,621.77
	CTSD	ID_2593	18	0.00	-1,289.59	552.40	221.34	927.28
	CTSE	ID_2594	35	0.00	5.40	-3.22	5.32	2.74
	CTSF	ID_2595	6	0.00	-167.01	-101.12	-19.55	91.74
	CTSG	ID_2596	33	0.00	4.53	0.21	-0.76	5.05
	CTSH	ID_2597	23	0.00	-882.94	-1,618.13	1,822.45	1,557.92
	CTSK	ID_2598	9	0.00	-40.40	-54.72	-69.66	-94.43
	CTSL	ID_2599	2	0.00	-8,939.71	-9,485.72	-9,529.12	-13,018.42
	CTSS	ID_2600	10	0.00	-703.35	-1,019.30	-688.99	-365.01
	CTSW	ID_2601	43	0.00	-2.46	12.01	9.18	3.67
	CTSZ	ID_2602	16	0.00	-192.10	115.38	-106.87	9.28
	CTTN	ID_2603	24	0.00	321.13	967.07	-1,453.36	-1,407.53
	CTTNBP2	ID_2604	21	0.00	-2.47	-4.36	-25.23	-2.08
	CTTNBP2NL	ID_2605	40	0.00	80.82	235.61	-28.73	-63.41
	CTU1	ID_2606	14	0.00	-21.25	13.17	45.81	63.50
	CTU2	ID_2607	29	0.00	-20.06	16.44	45.24	0.08
	CTXN1	ID_2608	46	0.00	4.33	1.24	2.39	1.40
	CUBN	ID_2609	31	0.00	29.33	-6.05	-1.53	-6.12
	CUEDC1	ID_2610	1	0.00	-18.48	-18.91	-13.61	-13.94
	CUEDC2	ID_2611	23	0.00	-9.06	-39.47	7.95	9.37
	CUL1	ID_2612	26	0.00	160.30	155.32	370.93	-74.36
	CUL2	ID_2613	34	0.00	232.89	28.59	160.28	-101.57
	CUL3	ID_2614	46	0.00	222.54	28.24	122.97	82.67
	CUL4A	ID_2615	23	0.00	339.54	-461.89	960.60	1,107.60
	CUL4B	ID_2616	37	0.00	27.61	58.88	-35.45	-96.98
	CUL5	ID_2617	9	0.00	-72.36	-44.53	-214.43	-272.73
	CUL9	ID_2618	6	0.00	-62.89	-71.59	-58.22	178.90
	CUTA	ID_2619	23	0.00	23.91	-80.87	117.52	44.32
	CUTC	ID_2620	41	0.00	30.03	18.50	84.47	95.88
	CUX2	ID_2621	33	0.00	239.24	33.50	13.21	618.05
	CWC15	ID_2622	32	0.00	34.07	-49.15	-8.79	20.87
	CWC25	ID_2623	30	0.00	15.09	-24.36	-32.65	-8.76
	CWC27	ID_2624	24	0.00	-10.47	9.72	-67.03	-14.26
	CWF19L1	ID_2625	23	0.00	19.29	-1.09	35.17	52.15
	CWF19L2	ID_2626	19	0.00	24.31	-134.95	-180.11	-157.93
	CX3CL1	ID_2627	15	0.00	-8.93	29.68	-12.81	-10.48
	CX3CR1	ID_2628	42	0.00	16.59	38.68	5.30	13.57
	CXADR	ID_2629	27	0.00	-97.07	68.86	-406.78	-52.99
	CXADRL1	ID_2630	24	0.00	-13.77	0.80	-47.01	-47.01
	CXCL1	ID_2631	42	0.00	26.14	548.21	129.63	208.98
	CXCL10	ID_2632	42	0.00	24.96	335.23	-13.68	61.25
	CXCL11	ID_2633	36	0.00	105.67	64.08	-28.34	118.21
	CXCL12	ID_2634	6	0.00	450.42	-108.21	1,809.43	6,155.18
	CXCL13	ID_2635	2	0.00	-60.47	-58.76	-67.35	-63.26
