,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Etaa1,245.60098577218,-0.0895641982892657,0.162944813447869,-0.549659706216546,0.582552798739491,0.745967232561598
Pdgfrl,20.9201568522846,-0.24270050352482,0.441836438994801,-0.549299428713882,0.582799979358709,0.746202352962514
Tbc1d9,278.596745980533,-0.190971826110015,0.347970604888198,-0.548815973037072,0.583131747415373,0.746557205289745
Psmg1,782.337658915543,-0.124709236857394,0.2273476403763,-0.548539833758463,0.583321285560037,0.746729917676743
Snip1,522.513978766766,-0.0817558888964703,0.149197093390851,-0.547972397037889,0.583710856309854,0.74715864244644
Rprml,1.35143614175673,-0.682044265417848,1.24573981982961,-0.547501375938305,0.584034325439387,0.747502683781772
Aven,329.146556298753,-0.0878491974094928,0.160599445610151,-0.547008098787235,0.584373168128278,0.747842032695661
LOC500475,5.41353492903113,0.494809284511066,0.904669328900843,0.546950436699618,0.584412783427387,0.747842032695661
Rhox5,14.0648065329465,-0.446900526399174,0.817187349789035,-0.546876461700669,0.584463607934961,0.747842032695661
Nt5c1b,3.64494858863672,0.605114971741926,1.10712818405182,0.54656270200561,0.584679199320923,0.747960768331476
Syt2,29.9614696851691,-0.397940646732995,0.728158886014278,-0.546502493310494,0.584720574306542,0.747960768331476
Vom2r80,5.74857301935584,0.444235780482702,0.812733405433757,0.546594710531939,0.584657203844363,0.747960768331476
Ovol2,2.26125053249281,0.708232337348005,1.29660413412337,0.546220946477886,0.584914069347179,0.748138265004421
Lrrc39,18.7857092551705,-0.281226594431263,0.515231060936636,-0.545826165681902,0.585185435342206,0.748415320506904
Dok6,0.912632156163132,1.06617333441212,1.95418683638822,0.545584134822365,0.585351832396707,0.748418039775322
Flot1,663.701376508426,0.085621102209342,0.156932097500685,0.545593308016344,0.585345525393388,0.748418039775322
Snrnp35,192.705481534227,0.0772603902753963,0.141601570430621,0.545618173869413,0.585328429105888,0.748418039775322
Fbxo24,13.4123895680402,0.263565378289386,0.483775504165546,0.544809267976484,0.585884703792302,0.748874865794976
Grhl3,10.4948568991231,0.277051677026734,0.508588817336677,0.544745907858472,0.585928286129022,0.748874865794976
Trim13,56.9213508725983,0.14848908092968,0.272520798122475,0.544872471945964,0.58584123036139,0.748874865794976
Xcl1,16.8834920220072,-0.362514193863715,0.665198793094278,-0.544971214059819,0.585773315812535,0.748874865794976
Ccdc102a,48.1147998125148,0.162411530782101,0.298209939649561,0.544621453506739,0.586013896590295,0.748914253258173
Adamts19,12.3747812953148,0.418459831456211,0.768858961372073,0.544260849492403,0.586261983965356,0.749091221542347
Lrrfip2,719.609722980008,-0.0724531733342454,0.133106255411489,-0.544325832848814,0.586217273293885,0.749091221542347
Inpp5k,266.105908959967,-0.0739347882513523,0.135934088583152,-0.543901746956766,0.586509086748542,0.749336903877273
Cfb,51778.1431221352,-0.0900973835104543,0.165772426827014,-0.543500419430262,0.586785302170868,0.749549673838451
Mum1,157.356380024941,-0.0997732575609369,0.183550801561376,-0.543572987490193,0.586735352423251,0.749549673838451
Cab39l,378.709270635158,-0.0882954150391014,0.162625218792888,-0.542938024584923,0.587172474253232,0.749960175781458
RGD1309079,777.194770225993,0.267343440036412,0.492459261432272,0.542874225288947,0.587216403366488,0.749960175781458
Ftsj2,82.7668699878154,0.130220628024493,0.240070166435606,0.54242736595687,0.587524131758634,0.750033079891732
Lonp2,8633.5635482398,-0.104699384814311,0.192967721030469,-0.542574603955548,0.587422728492244,0.750033079891732
Pagr1,131.158035587345,0.13740826473426,0.253193934383349,0.542699670388694,0.58733660121442,0.750033079891732
Ptar1,336.794786892981,0.0918933538816638,0.169422114729468,0.542392910325777,0.587547862628093,0.750033079891732
Tbl1x,1844.03905917479,-0.0605790826164103,0.11166282261743,-0.542517923122554,0.587461763798858,0.750033079891732
Nudt6,201.054640178707,-0.105951323513052,0.19540749980786,-0.542207047412365,0.587675880949556,0.750083539551872
Rps2,10539.0265820407,0.0755237820613003,0.139297493970015,0.542176172082157,0.587697148453395,0.750083539551872
Apobec2,18.4785985221872,-0.234804460596531,0.433504915898058,-0.541641979099833,0.588065166905922,0.750441290344605
Stk35,466.629318661982,-0.105903640712285,0.195534899913543,-0.541609915974647,0.588087259356238,0.750441290344605
Chmp1b,689.642168652946,0.0736673382796551,0.136099022473951,0.541277497373316,0.588316328299942,0.750663515235586
Fancd2,39.175607849495,-0.230235276204185,0.425641674866567,-0.54091337808113,0.588567289424981,0.750678861743176
Kcng4,8.98778427403417,0.364109923945729,0.673009218092714,0.54101773669253,0.588495357518068,0.750678861743176
Kpna1,874.087121307195,0.0718105603962382,0.132734607156919,0.541008572928863,0.588501673719609,0.750678861743176
Lgalsl,749.117994103579,-0.196549922072219,0.363401497473816,-0.540861618453789,0.588602967610595,0.750678861743176
Pnisr,1805.51492560348,0.106595607555123,0.197005292725834,0.541079917601345,0.588452499628403,0.750678861743176
Kiss1,6.09611401085239,0.384922433358445,0.711849064966267,0.540736024393999,0.588689544414164,0.75071922868565
Rab36,1.50936132069642,0.696972640220417,1.28917911990123,0.540632895352675,0.588760639615087,0.750719652996012
Strap,1672.76468154414,0.083812690177786,0.155043249390319,0.540576197334388,0.58879972784001,0.750719652996012
Crebzf,1032.86908358069,-0.0547074569866382,0.101319931778065,-0.539947629519448,0.589233149510951,0.751202190795231
Coa4,160.448405876582,-0.105859666507876,0.196146053058912,-0.539698173157129,0.589405200049509,0.751211327329046
Pgf,2.52446048807311,0.654573098475379,1.21276603418079,0.539735678627854,0.589379330973585,0.751211327329046
Sp4,129.087499659754,-0.133823408382807,0.247902008875406,-0.539823815829041,0.589318541158243,0.751211327329046
Usp4,1230.98724595796,0.0459282798234408,0.0852136652272417,0.538977870520679,0.589902124166945,0.751774567190099
Prg2,8.83604982503306,0.662138289348679,1.22909990515745,0.538718037948152,0.590081425453898,0.751932959454026
Tatdn2,798.888248631199,0.0738383657942027,0.137226475230766,0.538076677040876,0.590524113401339,0.752426921037523
Vwa5a,3782.40324020117,0.0960063250856428,0.178501804225644,0.537845124323121,0.59068397608994,0.752560457233156
Zfp574,342.529653150662,-0.0844294180602579,0.157055933124602,-0.537575476332213,0.590870164633003,0.752727505844336
Afg3l1,859.29804863765,-0.0531773939295339,0.0989847338681991,-0.537228235622081,0.591109969729378,0.752892653644687
Fzr1,317.193504325101,0.102409762654356,0.190622086793915,0.537239752102141,0.591102015708883,0.752892653644687
Rpl13a,5731.47933866115,-0.0666849884400235,0.124152521961684,-0.537121496900434,0.591183692684891,0.752916391317284
Cops7b,211.374932013968,0.0971601288334721,0.181059395029925,0.536620200334888,0.591529987804726,0.753287233142178
Ank3,409.470193983292,0.097714412563044,0.182217747320134,0.536250798838885,0.591785229581017,0.753542064273648
Gfpt1,788.64184262568,0.0795553403027153,0.148412258489453,0.536042919314301,0.591928888320455,0.753584579504842
Nlrp6,2.61336210980512,1.52517745821253,2.84485686841863,0.53611746697834,0.591877369027036,0.753584579504842
Rxrg,783.413289949891,0.107039908535723,0.19990018365697,0.535466784359757,0.592327119996362,0.754021335206321
Ube2f,666.239504631301,0.0957189727933331,0.17890376707597,0.535030504710874,0.592628763696568,0.754335066325637
Syce3,1.67383766934942,-0.835269916624854,1.56165819137866,-0.53486090697444,0.592746042562597,0.754414089742581
Rhcg,5.11175482927209,-0.669826238715873,1.25293789283003,-0.534604502385132,0.592923369607075,0.754569517298836
Tcte3,9.11476119688433,0.348381034097824,0.651811837678029,0.534480986627788,0.593008800639473,0.754607977575674
Necab3,22.184329850511,-0.2271913027652,0.425145122214627,-0.534385297852498,0.593074988710868,0.754621946164601
Irf7,1596.796697455,-0.392235014537907,0.734349774993848,-0.534125600489485,0.59325463882835,0.754710015218343
Mir330,1.03935924865625,0.850358063185274,1.59196712341744,0.534155542961106,0.593233924337421,0.754710015218343
Eif3k,518.360992809458,0.0672461779404154,0.12598384400821,0.533768265842351,0.593501871951385,0.754954265782367
Rps24,4299.47449144742,-0.0991392050182142,0.186055283285349,-0.532848104432309,0.594138731353437,0.755694042447308
Abhd16a,588.76414173239,0.086829140376363,0.163113865804023,0.532322251994725,0.594502823064561,0.756044745983201
Akirin2,621.492128042491,0.0659654540691994,0.123963145046117,0.532137628846531,0.59463067732211,0.756044745983201
Amd1,1975.32274432889,-0.112497884971094,0.211410391188889,-0.532130347701689,0.594635719879969,0.756044745983201
Atp6v1c1,909.466655051708,-0.0605261716784056,0.11372537143327,-0.53221344468345,0.594578172214778,0.756044745983201
Tmem231,193.653631982132,-0.113220229021316,0.212864683936649,-0.531888272528153,0.594803380196132,0.756187573297435
Actl6b,2.37824536398278,-0.686427392181818,1.29217885215088,-0.531217014610041,0.595268403708837,0.756298650716613
Coq5,453.905859105779,-0.064464673640519,0.121372615152884,-0.531130301174755,0.595328487779213,0.756298650716613
Ehhadh,21883.678892374,0.315103231865277,0.593058338023726,0.531319115949552,0.595197660848806,0.756298650716613
Ephb1,10.0341334087252,0.409610111555917,0.771094423799745,0.531206164787795,0.595275921440619,0.756298650716613
Hira,779.403747380992,0.0687002966883533,0.129264941105377,0.531468904877686,0.595093883678542,0.756298650716613
LOC100910827,3245.29655328367,-0.0421461472970104,0.0793528669441443,-0.531123183320858,0.595333419890257,0.756298650716613
Rabep2,411.764264479648,-0.0877364845430031,0.16507435950795,-0.531496743676765,0.595074597236791,0.756298650716613
RT1-CE1,10.0202557849481,-0.412680308218489,0.776785170574553,-0.531266975543892,0.595233786843677,0.756298650716613
Galt,582.154666275279,-0.200378688533704,0.37753309709363,-0.530757939042385,0.595586530374352,0.756549878917903
Adprh,208.926157913703,-0.0774570630857443,0.145979363440958,-0.53060282809818,0.595694035490856,0.756616120907818
Trim31,1.25716924559673,-1.42497123909833,2.68614012540261,-0.530490284413121,0.595772043404671,0.756644888427341
B3gnt8,14.5592132413253,0.235585117707514,0.444295974709326,0.530243646392796,0.595943013018449,0.756737156956209
Srrm2,13800.7463343999,-0.0591626257767294,0.11158007081754,-0.530225741418235,0.595955425627498,0.756737156956209
Cmtm8,579.375535269836,-0.116034926068159,0.218997026863867,-0.529847038244443,0.596217988894833,0.757000229653003
Ddx28,205.692078877201,0.0723272873589162,0.13659195809273,0.529513511401706,0.596449274052349,0.757223544282696
Cln8,373.039741979834,-0.0803593234596763,0.151847871800874,-0.529209415361814,0.596660185936867,0.75733663307276
Ddx23,1506.40184913509,0.0460302828927998,0.0869898552155311,0.529145413321502,0.596704580155147,0.75733663307276
Rwdd3,103.974755999169,0.142331676618547,0.268903674142323,0.529303577098819,0.596594874553983,0.75733663307276
Sec11a,980.825537703802,0.071725659476749,0.135594510654509,0.528971704905546,0.596825078412393,0.757419236001911
Il2rb,244.15788113727,-0.153179384155712,0.28964631914031,-0.528849752382002,0.59690968119735,0.757456273568413
Agrp,2.06097038737836,0.692196175199654,1.30982129982022,0.528466116175285,0.597175858799276,0.757723694584896
Mprip,2467.63586982648,-0.0465873923445534,0.0882318864831166,-0.528010838275208,0.597491813451802,0.758054219461546
Clasp2,766.013321419065,0.0545368150449647,0.103338762584624,0.527747900990244,0.597674321792488,0.75821539170779
Dpagt1,707.645431288522,-0.0655100520858872,0.12424254928147,-0.527275498327669,0.598002286520019,0.758368695684996
Glmp,958.57009915334,-0.0541265295418604,0.102650795183684,-0.527287971271979,0.59799362614976,0.758368695684996
Ppapdc2,445.22660296676,-0.0903195383569114,0.171271478379037,-0.527347222151181,0.597952487118271,0.758368695684996
RGD1311899,368.164637632631,0.0810430031693399,0.153707661386695,0.527254155311446,0.598017105801352,0.758368695684996
Rspo3,105.934198331224,-0.130128746176842,0.246958329055007,-0.526925925822318,0.598245029225694,0.758587351280897
Rfx3,123.356273500352,-0.108686352285378,0.206321331805342,-0.526781944137121,0.598345022929062,0.758643763765716
Amhr2,15.4861306968904,0.375026010397142,0.712184145487398,0.526585733161028,0.598481301513041,0.758746167246103
Myh1,1.4156205439592,0.726610137300407,1.38041465685771,0.526370923179286,0.598630514206721,0.758864947892549
Arl13b,201.512416798408,0.106951334737943,0.203280295509374,0.526127406839643,0.598799687500624,0.758950036997633
Itga7,701.317961417126,0.15395912552267,0.292705274272866,0.525986851125702,0.598897342860646,0.758950036997633
Pdzd4,19.8730483711977,-0.245038466553462,0.465868344995154,-0.525982220483366,0.598900560263199,0.758950036997633
Scamp2,847.597425430503,0.0537966600531436,0.10228760141793,0.525935297214951,0.598933163318992,0.758950036997633
Slc30a7,782.604338007161,-0.0933762293747301,0.177563649419914,-0.525874691581202,0.598975274297151,0.758950036997633
Cdk1,32.2259454164109,-0.464285633355268,0.88327154364157,-0.525643146433883,0.599136172566941,0.759013180706733
Pard6a,11.1314786660882,-0.286470532236576,0.544955444551663,-0.525676979835034,0.59911266087303,0.759013180706733
Cd72,22.0945735950253,-0.22379250711966,0.425951002283949,-0.525394953691115,0.599308660821113,0.759125632493427
Ttc27,367.85835000922,-0.067423616888061,0.128339010629055,-0.525355591862392,0.599336018454534,0.759125632493427
Hmx1,1.22231370935859,1.40795361009674,2.68248573747303,0.524869001325266,0.599674259962663,0.759440060583754
Ugt2a3,2136.81864547396,0.312129500708382,0.594715203690483,0.524838609760561,0.599695388782591,0.759440060583754
Ttc39d,0.813498510816453,1.67887606062686,3.20025322824642,0.524607254766148,0.599856242420653,0.759573385344218
Btla,13.9218135921185,0.273652384535061,0.52214157518859,0.524096140852644,0.600211672581288,0.759953046858828
Utp11l,506.637699138755,-0.079711891423023,0.15212261029387,-0.523997657343875,0.600280169254739,0.759969373228397
Pnrc2,1418.16383920733,0.0828608394019971,0.158199026313131,0.523775912741628,0.600434408701407,0.760094238967382
Eef1b2,2438.17224547243,0.0685810565360264,0.13099632374453,0.523534207492523,0.600602552631523,0.760223883124684
Msh2,378.564084903543,-0.0787902802486731,0.150521960673572,-0.523447076400637,0.600663171197104,0.760223883124684
Rps28,2479.86392071061,-0.0924519860692685,0.176641107925743,-0.523388848467446,0.600703682890444,0.760223883124684
Dnah1,71.0234828488358,0.170631475486484,0.326282399435783,0.522956419903571,0.601004580783543,0.760393465717807
Pdia3,12584.9554598597,-0.119720115734852,0.228926544144218,-0.522963014981048,0.60099999120248,0.760393465717807
Strbp,1204.302967372,-0.0664764770162307,0.127079067199921,-0.523111150254588,0.600896906539785,0.760393465717807
Camkk1,61.5311553133735,-0.140507683467681,0.26907314975796,-0.522191395143188,0.601537076623376,0.760926308494984
Cyp1a1,541.801364611604,-0.631196133397205,1.20870281163932,-0.522209535147136,0.601524447801569,0.760926308494984
Polr3c,507.579593771641,-0.0467739316793372,0.0895937206485483,-0.522067075022128,0.601623629804719,0.760965368514797
Smyd1,2.18745318692739,-0.522663797889877,1.00221497125481,-0.521508671174092,0.602012466631913,0.761386730260478
Gpkow,638.850591364195,-0.0595450069875377,0.114206876777986,-0.521378472710458,0.602103144823001,0.761430957017097
Camta2,850.98772999446,-0.0704002930052147,0.135088095101709,-0.521143576361853,0.602266756609291,0.761567400253103
Ptafr,223.726964821128,-0.184184137677447,0.353876464160405,-0.520475805347599,0.602731986926369,0.762085180139649
Ints12,161.451731876703,-0.0889683373936445,0.171004317258051,-0.520269539507523,0.602875723260693,0.762125914310688
Spcs1,694.549644202397,-0.0656099898239713,0.126102306138425,-0.520291752253525,0.602860243569171,0.762125914310688
Med20,394.878701827059,0.0887892242299784,0.170719563311617,0.520088163931806,0.603002127562301,0.762215211275459
Cbfa2t2,346.3648262325,-0.0730123933468524,0.140483715748413,-0.519721399436841,0.603257769578404,0.76245251255117
Fbxw11,1660.97786106761,0.0515336678660458,0.0991747138548351,0.519625072389694,0.603324919493179,0.76245251255117
Naf1,102.441967737589,-0.106943050691692,0.20582645206862,-0.519578750043453,0.603357212156384,0.76245251255117
Ebna1bp2,1170.75936491893,0.14803086232778,0.285036417551294,0.519340172738247,0.60352354368687,0.76258142031701
Tecpr1,829.866515380439,-0.0667178572368431,0.128503155024119,-0.519192367100409,0.603626601288391,0.76258142031701
Tspan33,186.003476854661,-0.117558941001247,0.22641481524837,-0.519219296106082,0.60360782442797,0.76258142031701
Inafm1,132.275813623584,-0.133286320644118,0.256884341078697,-0.518857319540882,0.603860242753613,0.762717524866693
Rnf187,964.153356960029,0.0845559116563571,0.162984326495346,0.518797810038327,0.603901745252221,0.762717524866693
Tmsb4x,7551.07006379484,-0.106445637241995,0.205150099710049,-0.518867099711096,0.603853422091581,0.762717524866693
Ccp110,123.293645174979,0.124943468346289,0.240906053358118,0.518639804208468,0.604011946252801,0.762786222062579
Nr1i3,1517.41215874124,-0.18004714922578,0.347413800937575,-0.518249847127206,0.604283960055197,0.763059235590765
Agxt2,3641.73235054104,-0.12654100420378,0.244290467132328,-0.517994032633431,0.604462432821738,0.763214090698154
Aox4,2.34753171164433,-0.842505422492835,1.62745376688158,-0.517683168417859,0.604679343673396,0.76334693537711
Kdm4d,1.48403719205802,0.840034751950986,1.62263960762395,0.51769644226857,0.60467008090221,0.76334693537711
Veph1,564.752791172559,-0.114997053262078,0.222386804571661,-0.517103761995111,0.605083727627725,0.763786884855536
Parvb,335.7061558879,-0.129179629618921,0.249995215427385,-0.51672840777404,0.605345762525707,0.76404708488331
Ybx2,3.76149409158504,-0.530092667708372,1.02616331939983,-0.516577291047982,0.605451271511396,0.76410969335344
LOC100360244,1.65469892379225,-0.881899835325579,1.70749414909546,-0.516487764126608,0.605513782671259,0.764118029872658
Gmeb2,249.330694090594,-0.147317602503668,0.285517162730452,-0.515967590511349,0.605877045189277,0.764505857980708
Chmp7,813.484609155673,0.0520951094832712,0.101040372109353,0.515587070749205,0.606142842393742,0.764700052597163
Tbc1d17,734.95489880402,-0.0594348839668255,0.115264359084285,-0.515639738415278,0.606106050344227,0.764700052597163
Limd2,135.448126856369,-0.114716497941913,0.22253660003887,-0.515494969914505,0.606207183671525,0.764710640186655
Oxld1,90.7433148876838,-0.114547006128139,0.222280665820659,-0.515325998800805,0.606325234164352,0.764759544378491
Pex3,578.077623648398,0.0622209864861,0.120770729470092,0.515199227156348,0.606413809041124,0.764759544378491
Sirt5,516.295820025941,0.0731187838227032,0.141908756966106,0.515252091455972,0.606376872248183,0.764759544378491
Dhodh,193.672455849512,0.108642549917833,0.211006162322778,0.514878564312455,0.606637880800015,0.764768103582718
Ston2,292.948837219231,-0.148812259468369,0.288937595915416,-0.515032524572997,0.606530292321937,0.764768103582718
Suv420h1,1107.77387003276,-0.0533674747630562,0.103652485655253,-0.514869223113043,0.606644408768205,0.764768103582718
Uba5,570.128292340168,-0.104168969341932,0.202260748174729,-0.515023158383365,0.606536837235325,0.764768103582718
Ppt1,531.253314704598,0.0927444823569741,0.180258366713317,0.514508613652729,0.606896439705589,0.765015266798486
Psmd8,2187.20707155851,0.0860189869618941,0.167335250557975,0.514051801249682,0.607215774282974,0.765347215317197
Sema4d,169.866408182836,0.153676336998936,0.299099139396556,0.51379732254992,0.607393700073418,0.765500884518532
Ankrd65,5.4802718633063,-0.552413577093181,1.07541453344558,-0.51367501545964,0.607479222722014,0.76553808004467
Olr1694,2.90360523294141,-0.919224100557303,1.79010597460472,-0.513502615821545,0.607599781470048,0.765619416717306
L3mbtl2,683.699777339967,0.0437375479749655,0.0852126261958237,0.513275437309654,0.607758663281864,0.765678441306711
Usp1,638.940198577717,-0.0548747550666494,0.106896001855976,-0.513347123502182,0.607708526115927,0.765678441306711
Scnm1,111.244116087543,-0.0992904802167796,0.193768593940363,-0.512417818582812,0.608358622941661,0.766351820981684
Tgs1,474.5988752394,-0.0684129524499981,0.133548364125708,-0.51227098810137,0.60846136679055,0.766351820981684
Zbtb37,78.6361993771106,0.123636384064217,0.241321907028571,0.512329715882689,0.608420271410276,0.766351820981684
Polr1b,441.63788342717,-0.0834358007986586,0.162924546213313,-0.512113139105623,0.608571829406276,0.766420322889983
Rab4b,210.449861766612,0.0838174282810796,0.163787267204163,0.511745691297236,0.608829003707709,0.766673560224522
Oas1b,241.483900300668,-0.44386718204688,0.868084776879518,-0.511317781245327,0.609128556088838,0.766980110973951
Usb1,181.049996029342,0.0879030795694196,0.172094728649356,0.510783103348405,0.609502941906992,0.767380822585185
Epm2a,104.64030201235,-0.224501060063949,0.439753603990783,-0.510515566050152,0.609690312092744,0.76747631085018
Tll2,1.85690674526822,0.824172604455394,1.61439620341731,0.510514459034782,0.609691087445951,0.76747631085018
Rag1,7.15378741179071,0.463262471636184,0.908165648570911,0.510107899770458,0.609975871048455,0.767764085596306
Armcx3,308.935406554271,-0.110804411424976,0.217294678278988,-0.509926944840834,0.610102644006354,0.767852940909655
Cldn1,1658.41767335689,-0.305599968901561,0.600110215164624,-0.509239738266624,0.610584192037335,0.768110385035196
Fdxacb1,89.0929895026077,0.128000050070891,0.251358001058216,0.509234038829125,0.610588186523808,0.768110385035196
Gata5,1.25148045997695,0.831230133461346,1.63165163833441,0.509440933304776,0.610443190663488,0.768110385035196
Hrasls,82.3625626815216,0.540750613830038,1.06148143872597,0.509430117288783,0.61045077036915,0.768110385035196
LOC498705,1.06569212792911,-0.871771753120441,1.7114763690237,-0.509368267595617,0.610494114530874,0.768110385035196
Sidt2,5619.81297849238,0.070352833011211,0.138178783090836,0.509143527229954,0.610651623698985,0.768119491323185
Inpp5b,2252.01240338722,-0.120002344701028,0.235895090058984,-0.508710650446442,0.610955055954136,0.768360178127375
Pole4,462.605503672751,0.0663355016467318,0.130399404262205,0.50871015877761,0.610955400635668,0.768360178127375
Bambi,82.0841688689721,-0.156285164933017,0.307455716625487,-0.508317642125318,0.611230599618972,0.768635553923278
Ccnt2,1174.82804185868,-0.0799449889478459,0.157338893844943,-0.508106972117343,0.611378325992849,0.768750594265893
Lrp12,211.068986669722,-0.0905897284241221,0.178344916506739,-0.507946793205621,0.611490657499309,0.76882111182969
Clcn4,3154.09248078951,-0.0955145115842084,0.188275032703715,-0.507313743158488,0.61193469715488,0.769270132972724
Il1f10,14.7863074519631,0.241732018221602,0.476730206814145,0.507062516212325,0.61211095455804,0.769270132972724
Lrp2bp,26.4383554477228,-0.19671778310678,0.387807540104437,-0.507256210268124,0.611975059464288,0.769270132972724
Pdc,1.05367156610818,-0.873666087875126,1.72297396433548,-0.507068653363016,0.612106648549116,0.769270132972724
Zcchc7,613.8499032796,-0.107404940782816,0.211828812259248,-0.507036505739209,0.612129204434544,0.769270132972724
Exoc5,835.147933117398,0.0588642707712643,0.116173606146431,0.506692292026029,0.612370739728697,0.769432181523426
Foxo4,375.536413135127,-0.105154440877245,0.207530663873867,-0.506693511765355,0.612369883761335,0.769432181523426
Prkag2,379.793175141308,0.100210401281184,0.197915975738164,0.506328005646998,0.612626405929793,0.769682665341338
Ifrd2,369.057292759249,0.148444652047595,0.293357512043323,0.506019603907988,0.612842887618377,0.769829441761288
Map6d1,1.02631240817055,1.01762561681884,2.01111345722988,0.506001097631024,0.612855879119445,0.769829441761288
Mir3561,10.5481465086286,0.308085663231722,0.609165667485596,0.505750208319163,0.61303201670232,0.76990917984814
Prss53,179.357603959643,-0.149375119307291,0.295349779617999,-0.505756664184721,0.613027484062622,0.76990917984814
RGD1564171,94.6223017090788,-0.146450667673408,0.289803455453686,-0.505344794609643,0.613316685831288,0.77019592630853
P4hb,28320.623948163,0.100948696485223,0.199853488954964,0.50511350596422,0.613479115788502,0.770207951897824
Stap2,1234.99315869271,-0.120265186979739,0.23806922093589,-0.50516898617535,0.613440151279392,0.770207951897824
Tbc1d2b,1132.42530191122,-0.0624345858279198,0.123610705841219,-0.505090440209271,0.613495315504215,0.770207951897824
Ankrd10,146.192869672971,0.100462752436588,0.198939355766674,0.50499184562765,0.613564563325016,0.770224141396613
Polr3d,357.888235436589,0.0895176090385984,0.177397318785839,0.504616471383469,0.613828238655242,0.770389068595898
RGD1305537,140.627870373677,-0.0959973965131016,0.190258083770944,-0.50456408795053,0.613865038489752,0.770389068595898
Slc6a1,1.02413674332167,1.57938206316778,3.13009199169936,0.504580078590699,0.613853804817541,0.770389068595898
Dcaf5,1194.90190469232,-0.0731211877087313,0.144990216359218,-0.504318081211569,0.614037873453304,0.770464486767627
Rab43,1178.86764912581,0.0724546311155454,0.143649148420262,0.504386081729989,0.613990096734567,0.770464486767627
Usp24,5872.42855287791,-0.0572275467216263,0.113500106681917,-0.504206986183774,0.614115931616972,0.770491697571211
Csf2ra,273.323569139515,-0.130940826073561,0.259852874125293,-0.503903705180592,0.614329046745182,0.770546885465096
LOC681766,6.4362962377107,0.439957917721934,0.873084095928538,0.503912417799837,0.614322923945583,0.770546885465096
Ncaph2,570.497710464059,0.0525170022118111,0.104220023483582,0.503905108216408,0.614328060758912,0.770546885465096
Cul1,2540.63627125971,-0.0452859470498314,0.0899193515257882,-0.503628487988414,0.614522469663982,0.770718766321096
Smg6,989.539411653303,0.0576273150919041,0.114465067984035,0.503448922075874,0.614648683221597,0.770806331064573
Pygo2,469.125056298409,-0.0764745279095624,0.152147612679849,-0.502633768368624,0.615221783107508,0.771411907451565
Tas1r1,163.665342243043,0.235143685651618,0.467853104945543,0.502601528484007,0.615244454428556,0.771411907451565
Smn1,221.453804148235,0.0879900843500964,0.175170711402258,0.502310481276965,0.615449137564255,0.771597763000206
Arl6ip5,419.512604026061,0.125254344452017,0.249450013847543,0.502122018436004,0.615581692732478,0.77169063996909
Cxcl17,3.93373896957953,0.517857996161229,1.0318278797864,0.501884089687935,0.615749057616542,0.77169063996909
Poc1a,21.2797488509559,0.188108781116376,0.374748880277972,0.501959554827344,0.615695971432371,0.77169063996909
Rnf44,503.761502445872,-0.0581302299763045,0.115788970612181,-0.502035985543076,0.615642208060218,0.77169063996909
Asap1,695.695530121211,0.0765276808250194,0.152889542223572,0.500542285051206,0.616693289704969,0.771740692209206
Cdc45,16.0000979111958,0.253302125478145,0.50610560622683,0.500492629130486,0.616728244911113,0.771740692209206
Chn1,50.8071510884607,-0.354787868467345,0.708559815376521,-0.500716891881336,0.616570382404642,0.771740692209206
Daxx,441.868649773902,0.103885465144735,0.207236794838729,0.501288708048098,0.616167951149615,0.771740692209206
Dnajb1,1153.66877727682,-0.128886520045622,0.256955811807748,-0.501590211713342,0.615955806139388,0.771740692209206
Dnajc2,475.6255488122,-0.0765340450874433,0.152837446649267,-0.500754538664038,0.616543883907578,0.771740692209206
Dnajc7,1036.2394903888,0.0496188931432446,0.0991254291848373,0.500566742068992,0.616676073545658,0.771740692209206
Lman2,3630.40511434273,0.0659894558741802,0.131824476782057,0.50058575983032,0.616662686416898,0.771740692209206
Lsm1,213.875154862186,-0.0887355234684621,0.17715203816644,-0.50090038131592,0.616441234139095,0.771740692209206
Map3k7,2492.6477421204,0.067293951840733,0.134236773498701,0.501307876275676,0.616154462983011,0.771740692209206
Mgarp,14.0052917663521,-0.282272342113167,0.563772722014873,-0.50068463955537,0.616593084294679,0.771740692209206
Mirlet7c-2,7.22981242151823,0.37531500260922,0.749905180881681,0.500483277323079,0.616734828198227,0.771740692209206
Nlgn1,2.36943983855921,0.682910556055644,1.36455663785629,0.500463327875119,0.616748871890632,0.771740692209206
Rnf103,3110.33713050378,-0.0556242519688661,0.11100852442983,-0.501080905764375,0.616314184349843,0.771740692209206
Sh3gl1,597.152420183531,-0.0538499024440483,0.107577382076605,-0.500568998841244,0.616674484934521,0.771740692209206
Smtnl1,2.32605009266059,0.754999404797485,1.50770359853704,0.500761161232273,0.616539222522268,0.771740692209206
Tm6sf2,666.019878476658,0.106837091721274,0.213461036083587,0.500499265259066,0.616723573368697,0.771740692209206
Bccip,352.224084781182,-0.0757456523497122,0.151591746347455,-0.499668710037152,0.61730836818694,0.771946091160028
Ctc1,497.550376266924,-0.105538602860874,0.211198821218398,-0.499712082918011,0.617277823285423,0.771946091160028
Irf3,1683.6372293433,-0.0620006947793568,0.124070226824672,-0.499722587490487,0.617270425648784,0.771946091160028
